title,date,datetime,subject,tokens,score
Ivy heads to World Tourism Supermodel pageant in Gambia,4 days ago,2023-10-18 20:24:20.134446,supranational-events,"['ivy', 'heads', 'world', 'tourism', 'supermodel', 'pageant', 'gambia']",0.0
APSA Virtual Research Meeting: Research Group Workshop ...,4 days ago,2023-10-18 20:24:20.132469,supranational-events,"['apsa', 'virtual', 'research', 'meeting', 'research', 'group', 'workshop']",0.0
Miss Nord-Pas-de-Calais 2023 is Eve Gilles for Miss France 2024,5 days ago,2023-10-17 20:24:20.137453,supranational-events,"['miss', 'nordpasdecalais', 'eve', 'gilles', 'miss', 'france']",-0.296
Miss Togo 2023 Chimène Moladja to compete in Miss World 2023,5 days ago,2023-10-17 20:24:20.137453,supranational-events,"['miss', 'togo', 'chimne', 'moladja', 'compete', 'miss', 'world']",-0.296
Israel vs Hamas: Military Capabilities and Asymmetric Warfare,5 days ago,2023-10-17 20:24:20.136456,supranational-events,"['israel', 'vs', 'hamas', 'military', 'capabilities', 'asymmetric', 'warfare']",-0.296
"Miss Earth 2023 schedule of events, new crowns announced",5 days ago,2023-10-17 20:24:20.136456,supranational-events,"['miss', 'earth', 'schedule', 'events', 'new', 'crowns', 'announced']",-0.1531
Form DEFA14A Forbion European Acquisi,5 days ago,2023-10-17 20:24:20.135449,supranational-events,"['form', 'defaa', 'forbion', 'european', 'acquisi']",0.0
"African Energy Week (AEW) 2023: Afreximbank, Torxen Energy ...",5 days ago,2023-10-17 20:24:20.133445,supranational-events,"['african', 'energy', 'week', 'aew', 'afreximbank', 'torxen', 'energy']",0.4939
International demand for European safe assets a ‘zero-sum game’,5 days ago,2023-10-17 20:24:20.133445,supranational-events,"['international', 'demand', 'european', 'safe', 'assets', 'zerosum', 'game']",0.4767
The Miss Philippines and Mister Pilipinas Worldwide ticket prices,5 days ago,2023-10-17 20:24:20.132469,supranational-events,"['miss', 'philippines', 'mister', 'pilipinas', 'worldwide', 'ticket', 'prices']",-0.1531
"Form DEFM14A AVANTAX, INC.",6 days ago,2023-10-16 20:24:20.135449,supranational-events,"['form', 'defma', 'avantax', 'inc']",0.0
Form S-6 Advisors Disciplined,6 days ago,2023-10-16 20:24:20.134446,supranational-events,"['form', 'advisors', 'disciplined']",0.0
Form 424B2 UBS AG,6 days ago,2023-10-16 20:24:20.133445,supranational-events,"['form', 'b', 'ubs', 'ag']",0.0
"Anti-Semitism and the freedom movement, Part 1",9 days ago,2023-10-13 20:24:20.137453,supranational-events,"['antisemitism', 'freedom', 'movement', 'part']",0.6369
EU seeks PMO intervention in approval,9 days ago,2023-10-13 20:24:20.135449,supranational-events,"['eu', 'seeks', 'pmo', 'intervention', 'approval']",0.4767
"Eurowhiteness: Culture, Empire and Race in the European Project",9 days ago,2023-10-13 20:24:20.135449,supranational-events,"['eurowhiteness', 'culture', 'empire', 'race', 'european', 'project']",0.0
Miss Universe Top 10 favorites according to fan votes,9 days ago,2023-10-13 20:24:20.134446,supranational-events,"['miss', 'universe', 'top', 'favorites', 'according', 'fan', 'votes']",0.6486
"Poland heads toward toxic, polarized and uncertain election",9 days ago,2023-10-13 20:24:20.133445,supranational-events,"['poland', 'heads', 'toward', 'toxic', 'polarized', 'uncertain', 'election']",-0.296
“EU Empire” Disregarding the Will of Sovereign States,9 days ago,2023-10-13 20:24:20.133445,supranational-events,"['eu', 'empire', 'disregarding', 'sovereign', 'states']",-0.2263
Listen: Billionaire Brags About Trump Sharing Secret Information With Him,5 hours ago,2023-10-22 15:24:04.656513,US-Military,"['listen', 'billionaire', 'brags', 'trump', 'sharing', 'secret', 'information']",0.4215
Defense Secretary Austin says US is 'concerned about potential ...,6 hours ago,2023-10-22 14:24:04.653598,US-Military,"['defense', 'secretary', 'austin', 'says', 'us', 'concerned', 'potential']",0.128
Scale AI wants to be America’s AI arms dealer to compete with China,9 hours ago,2023-10-22 11:24:04.651607,US-Military,"['scale', 'ai', 'wants', 'americas', 'ai', 'arms', 'dealer', 'compete', 'china']",0.0
Senate Confirmation Is a Recipe for Politicizing Military Personnel ...,12 hours ago,2023-10-22 08:24:04.652603,US-Military,"['senate', 'confirmation', 'recipe', 'politicizing', 'military', 'personnel']",0.0
Your guide to US military creeds,Yesterday,2023-10-21 20:24:04.655518,US-Military,"['guide', 'us', 'military', 'creeds']",0.0
"Israel: US weapons pour in, 45 cargo planes loaded with armaments for IDF",Yesterday,2023-10-21 20:24:04.644598,US-Military,"['israel', 'us', 'weapons', 'pour', 'cargo', 'planes', 'loaded', 'armaments', 'idf']",-0.4404
US' military calculations behind eagerness to bind three Pacific ...,2 days ago,2023-10-20 20:24:04.657521,US-Military,"['us', 'military', 'calculations', 'behind', 'eagerness', 'bind', 'three', 'pacific']",0.4019
Japanese defense contractors pitch wares to U.S. military,2 days ago,2023-10-20 20:24:04.655518,US-Military,"['japanese', 'defense', 'contractors', 'pitch', 'wares', 'us', 'military']",0.128
"Assistant Secretary Martinez Reflects on Life's Work, Taking Care of ...",2 days ago,2023-10-20 20:24:04.654595,US-Military,"['assistant', 'secretary', 'martinez', 'reflects', 'lifes', 'work', 'taking', 'care']",0.4939
"Report: PFAS water contamination risks at NY, US military sites",2 days ago,2023-10-20 20:24:04.654595,US-Military,"['report', 'pfas', 'water', 'contamination', 'risks', 'ny', 'us', 'military', 'sites']",-0.2732
"Nikki Haley says she would support Israel, strengthen U.S. military ...",2 days ago,2023-10-20 20:24:04.652603,US-Military,"['nikki', 'haley', 'says', 'would', 'support', 'israel', 'strengthen', 'us', 'military']",0.6124
US Navy service member pleads guilty to transmitting sensitive US ...,2 days ago,2023-10-20 20:24:04.651607,US-Military,"['us', 'navy', 'service', 'member', 'pleads', 'guilty', 'transmitting', 'sensitive', 'us']",-0.4215
"Amwell, Leidos to Deliver Digital Healthcare Platform for US Military",2 days ago,2023-10-20 20:24:04.647601,US-Military,"['amwell', 'leidos', 'deliver', 'digital', 'healthcare', 'platform', 'us', 'military']",0.0
"US military has more work to do integrating women, report finds",2 days ago,2023-10-20 20:24:04.646599,US-Military,"['us', 'military', 'work', 'integrating', 'women', 'report', 'finds']",0.0
"Army private who fled to North Korea charged with desertion, held by US military, officials tell AP",2 days ago,2023-10-20 20:24:04.643544,US-Military,"['army', 'private', 'fled', 'north', 'korea', 'charged', 'desertion', 'held', 'us', 'military', 'officials', 'tell', 'ap']",-0.2023
Former State Department official explains why he resigned over US military aid to Israel,2 days ago,2023-10-20 20:24:04.643544,US-Military,"['former', 'state', 'department', 'official', 'explains', 'resigned', 'us', 'military', 'aid', 'israel']",-0.25
Fact Check Team: Will women be drafted into the U.S. military?,2 days ago,2023-10-20 20:24:04.643544,US-Military,"['fact', 'check', 'team', 'women', 'drafted', 'us', 'military']",0.0
Army mobile laboratory Soldiers participate in STEM recruiting ...,3 days ago,2023-10-19 20:24:04.658518,US-Military,"['army', 'mobile', 'laboratory', 'soldiers', 'participate', 'stem', 'recruiting']",0.0
Words Are All Russia Has to Fight U.S. Military Space Advantage,3 days ago,2023-10-19 20:24:04.656513,US-Military,"['words', 'russia', 'fight', 'us', 'military', 'space', 'advantage']",-0.1531
US military shoots down missiles and drones as it faces growing threats in volatile Middle East,3 days ago,2023-10-19 20:24:04.654595,US-Military,"['us', 'military', 'shoots', 'missiles', 'drones', 'faces', 'growing', 'threats', 'volatile', 'middle', 'east']",-0.2732
Pacific teamwork seeks to bring heroes home | Article | The United ...,3 days ago,2023-10-19 20:24:04.652603,US-Military,"['pacific', 'teamwork', 'seeks', 'bring', 'heroes', 'home', 'article', 'united']",0.7269
"Today in History: October 19, U.S. military begins accepting openly ...",3 days ago,2023-10-19 20:24:04.652603,US-Military,"['today', 'history', 'october', 'us', 'military', 'begins', 'accepting', 'openly']",0.3818
Longer maternity leave linked to lower attrition in U.S. military,3 days ago,2023-10-19 20:24:04.651607,US-Military,"['longer', 'maternity', 'leave', 'linked', 'lower', 'attrition', 'us', 'military']",-0.34
Water protectors in Hawaiʻi took on the US military and won,3 days ago,2023-10-19 20:24:04.650596,US-Military,"['water', 'protectors', 'hawaii', 'took', 'us', 'military']",0.0
US military shoots down missiles and drones as it faces growing threats in volatile Middle East,3 days ago,2023-10-19 20:24:04.648603,US-Military,"['us', 'military', 'shoots', 'missiles', 'drones', 'faces', 'growing', 'threats', 'volatile', 'middle', 'east']",-0.2732
U.S. Army charges Private Travis King with desertion over dash into North Korea,3 days ago,2023-10-19 20:24:04.643544,US-Military,"['us', 'army', 'charges', 'private', 'travis', 'king', 'desertion', 'dash', 'north', 'korea']",-0.2732
DOD Report Details Chinese Efforts to Build Military Power,3 days ago,2023-10-19 20:24:04.643544,US-Military,"['dod', 'report', 'details', 'chinese', 'efforts', 'build', 'military', 'power']",0.0
Top Cadets Honored as Distinguished Military Graduates by US ...,4 days ago,2023-10-18 20:24:04.658518,US-Military,"['top', 'cadets', 'honored', 'distinguished', 'military', 'graduates', 'us']",0.6808
"US has provided Ukraine long range ATACMS missiles, sources say",4 days ago,2023-10-18 20:24:04.657521,US-Military,"['us', 'provided', 'ukraine', 'long', 'range', 'atacms', 'missiles', 'sources', 'say']",0.0
Celebrating Women Veterans Art Exhibit,4 days ago,2023-10-18 20:24:04.653598,US-Military,"['celebrating', 'women', 'veterans', 'art', 'exhibit']",0.5719
US Flexes Military Muscle in the Middle East,4 days ago,2023-10-18 20:24:04.649602,US-Military,"['us', 'flexes', 'military', 'muscle', 'middle', 'east']",0.0
U.S. military shoots down drones headed toward troops in Iraq,4 days ago,2023-10-18 20:24:04.648603,US-Military,"['us', 'military', 'shoots', 'drones', 'headed', 'toward', 'troops', 'iraq']",0.0
"US military, Japanese police enhance bilateral partnership through ...",4 days ago,2023-10-18 20:24:04.646599,US-Military,"['us', 'military', 'japanese', 'police', 'enhance', 'bilateral', 'partnership']",0.0
15 Most Important U.S. Military Bases in the World,4 days ago,2023-10-18 20:24:04.645598,US-Military,"['important', 'us', 'military', 'bases', 'world']",0.2023
Watch: Chinese fighter jet flies dangerously close to US military plane,4 days ago,2023-10-18 20:24:04.642478,US-Military,"['watch', 'chinese', 'fighter', 'jet', 'flies', 'dangerously', 'close', 'us', 'military', 'plane']",-0.34
344th Military Intelligence Battalion Assumption of Responsibility,5 days ago,2023-10-17 20:24:04.658518,US-Military,"['th', 'military', 'intelligence', 'battalion', 'assumption', 'responsibility']",0.4767
"American, South Korean troops leverage expertise at Idaho National ...",5 days ago,2023-10-17 20:24:04.657521,US-Military,"['american', 'south', 'korean', 'troops', 'leverage', 'expertise', 'idaho', 'national']",0.0
U.S. Army Leaders Argue Service's Relevance in the Pacific - USNI ...,5 days ago,2023-10-17 20:24:04.657521,US-Military,"['us', 'army', 'leaders', 'argue', 'services', 'relevance', 'pacific', 'usni']",-0.34
The Need to Train Data-Literate U.S. Army Commanders,5 days ago,2023-10-17 20:24:04.657521,US-Military,"['need', 'train', 'dataliterate', 'us', 'army', 'commanders']",0.0
"Wiesbaden DFMWR managers join together to brainstorm, enhance ...",5 days ago,2023-10-17 20:24:04.656513,US-Military,"['wiesbaden', 'dfmwr', 'managers', 'join', 'together', 'brainstorm', 'enhance']",0.296
US Army activates another SHORAD battery in Europe as base in ...,5 days ago,2023-10-17 20:24:04.656513,US-Military,"['us', 'army', 'activates', 'another', 'shorad', 'battery', 'europe', 'base']",0.0
The U.S. Military Once Tried Developing Single-Person Helicopters,5 days ago,2023-10-17 20:24:04.654595,US-Military,"['us', 'military', 'tried', 'developing', 'singleperson', 'helicopters']",0.0
House Republican Floats Bill to Authorize US Military Action in Iran ...,5 days ago,2023-10-17 20:24:04.653598,US-Military,"['house', 'republican', 'floats', 'bill', 'authorize', 'us', 'military', 'action', 'iran']",0.0
Scoop: White House has discussed U.S. military response if ...,5 days ago,2023-10-17 20:24:04.650596,US-Military,"['scoop', 'white', 'house', 'discussed', 'us', 'military', 'response']",0.1531
Growing number of U.S. military assets moved near Israel,5 days ago,2023-10-17 20:24:04.650596,US-Military,"['growing', 'number', 'us', 'military', 'assets', 'moved', 'near', 'israel']",0.4019
"How the US military's moves, including 2,000 Marines, will play into the Israel-Gaza conflict",5 days ago,2023-10-17 20:24:04.648603,US-Military,"['us', 'militarys', 'moves', 'including', 'marines', 'play', 'israelgaza', 'conflict']",0.0258
"A Look at U.S. Military Service at the University, Past and Present ...",5 days ago,2023-10-17 20:24:04.648603,US-Military,"['look', 'us', 'military', 'service', 'university', 'past', 'present']",0.0
Brown doubles enrollment of undergraduate U.S. military veterans ...,5 days ago,2023-10-17 20:24:04.647601,US-Military,"['brown', 'doubles', 'enrollment', 'undergraduate', 'us', 'military', 'veterans']",0.0
"U.S. military open to drafting contingency plans with Japan, South ...",5 days ago,2023-10-17 20:24:04.647601,US-Military,"['us', 'military', 'open', 'drafting', 'contingency', 'plans', 'japan', 'south']",0.0
"China, US race to unleash killer AI robot soldiers as military power hangs in balance: experts",5 days ago,2023-10-17 20:24:04.645598,US-Military,"['china', 'us', 'race', 'unleash', 'killer', 'ai', 'robot', 'soldiers', 'military', 'power', 'hangs', 'balance', 'experts']",-0.6486
"Nearly 70% of US troops are overweight or obese, research report ...",5 days ago,2023-10-17 20:24:04.645598,US-Military,"['nearly', 'us', 'troops', 'overweight', 'obese', 'research', 'report']",-0.3612
Exclusive: Senior US general flies into Israel as its war with Hamas ...,5 days ago,2023-10-17 20:24:04.644598,US-Military,"['exclusive', 'senior', 'us', 'general', 'flies', 'israel', 'war', 'hamas']",-0.5267
"U.S. Army, Navy and Air Force Struggle for Recruits. The Marines ...",5 days ago,2023-10-17 20:24:04.644598,US-Military,"['us', 'army', 'navy', 'air', 'force', 'struggle', 'recruits', 'marines']",-0.3182
Pentagon Declassifies Evidence of China's Increased Harassment ...,5 days ago,2023-10-17 20:24:04.642478,US-Military,"['pentagon', 'declassifies', 'evidence', 'chinas', 'increased', 'harassment']",-0.34
U.S. details risky Chinese military aircraft maneuvers over past two ...,5 days ago,2023-10-17 20:24:04.642478,US-Military,"['us', 'details', 'risky', 'chinese', 'military', 'aircraft', 'maneuvers', 'past', 'two']",-0.2023
U.S. military draft not returning amid Israel Hamas war,6 days ago,2023-10-16 20:24:04.655518,US-Military,"['us', 'military', 'draft', 'returning', 'amid', 'israel', 'hamas', 'war']",-0.5994
Jewish leaders back Sen. Richard Blumenthal's push to increase ...,6 days ago,2023-10-16 20:24:04.652603,US-Military,"['jewish', 'leaders', 'back', 'sen', 'richard', 'blumenthals', 'push', 'increase']",0.3182
"US military participates in Seoul ADEX 23 with flyovers, aerial ...",6 days ago,2023-10-16 20:24:04.650596,US-Military,"['us', 'military', 'participates', 'seoul', 'adex', 'flyovers', 'aerial']",0.0
"All 31 Abrams Tanks in Ukraine, US Military Confirms to VOA",6 days ago,2023-10-16 20:24:04.649602,US-Military,"['abrams', 'tanks', 'ukraine', 'us', 'military', 'confirms', 'voa']",0.0
U.S. Foreign Policy Increasingly Relies on Military Interventions,6 days ago,2023-10-16 20:24:04.649602,US-Military,"['us', 'foreign', 'policy', 'increasingly', 'relies', 'military', 'interventions']",0.0
US Marine rapid response force moving toward Israel as Pentagon ...,6 days ago,2023-10-16 20:24:04.649602,US-Military,"['us', 'marine', 'rapid', 'response', 'force', 'moving', 'toward', 'israel', 'pentagon']",0.0
Southcom Aims to Create Maintenance Partnerships With South ...,6 days ago,2023-10-16 20:24:04.647601,US-Military,"['southcom', 'aims', 'create', 'maintenance', 'partnerships', 'south']",0.2732
DOD Remains Resolute in Support of Israel > U.S,6 days ago,2023-10-16 20:24:04.647601,US-Military,"['dod', 'remains', 'resolute', 'support', 'israel', 'us']",0.5859
Lendlease expands US military housing portfolio,6 days ago,2023-10-16 20:24:04.646599,US-Military,"['lendlease', 'expands', 'us', 'military', 'housing', 'portfolio']",0.1027
"No, the United States is not bringing back the draft",6 days ago,2023-10-16 20:24:04.645598,US-Military,"['united', 'states', 'bringing', 'back', 'draft']",0.4215
The US Is Moving Quickly to Boost Israel's Military. A Look at What ...,7 days ago,2023-10-15 20:24:04.648603,US-Military,"['us', 'moving', 'quickly', 'boost', 'israels', 'military', 'look']",0.4019
"U.S. military pledges principled, responsible approach to artificial ...",7 days ago,2023-10-15 20:24:04.646599,US-Military,"['us', 'military', 'pledges', 'principled', 'responsible', 'approach', 'artificial']",0.3182
"No, US Military Isn't 'Laying Groundwork' For a Draft",8 days ago,2023-10-14 20:24:04.655518,US-Military,"['us', 'military', 'isnt', 'laying', 'groundwork', 'draft']",0.0
"Q&A: America’s 20-Year War in Afghanistan Is Over, but Some of the ...",8 days ago,2023-10-14 20:24:04.647601,US-Military,"['qa', 'americas', 'year', 'war', 'afghanistan']",-0.5994
"Celebrating Hispanic heritage and Army service in Vicenza, Italy",8 days ago,2023-10-14 20:24:04.645598,US-Military,"['celebrating', 'hispanic', 'heritage', 'army', 'service', 'vicenza', 'italy']",0.5719
US military removed crashed helicopter from Columbia River in ...,9 days ago,2023-10-13 20:24:04.658518,US-Military,"['us', 'military', 'removed', 'crashed', 'helicopter', 'columbia', 'river']",0.0
Getting to Know You :: Fort Drum,9 days ago,2023-10-13 20:24:04.656513,US-Military,"['getting', 'know', 'fort', 'drum']",0.0
The Last Word: Shield AI's Ryan Tseng on Why the U.S. Military ...,9 days ago,2023-10-13 20:24:04.656513,US-Military,"['last', 'word', 'shield', 'ais', 'ryan', 'tseng', 'us', 'military']",0.0
"Ligado sues the government, claims US military stole its spectrum ...",9 days ago,2023-10-13 20:24:04.655518,US-Military,"['ligado', 'sues', 'government', 'claims', 'us', 'military', 'stole', 'spectrum']",0.0
These new Army formations can reach across Europe to strike a target,9 days ago,2023-10-13 20:24:04.655518,US-Military,"['new', 'army', 'formations', 'reach', 'across', 'europe', 'strike', 'target']",-0.1027
US Army special ops chief on ‘most important’ lesson from Ukraine: Information operations,9 days ago,2023-10-13 20:24:04.654595,US-Military,"['us', 'army', 'special', 'ops', 'chief', 'important', 'lesson', 'ukraine', 'information', 'operations']",0.5423
"North Korea delivered 1,000 containers of military equipment, munitions to Russia for Ukraine war, US says",9 days ago,2023-10-13 20:24:04.653598,US-Military,"['north', 'korea', 'delivered', 'containers', 'military', 'equipment', 'munitions', 'russia', 'ukraine', 'war', 'us', 'says']",-0.5994
US Army to build electronic warfare training ground at Fort Gordon,9 days ago,2023-10-13 20:24:04.653598,US-Military,"['us', 'army', 'build', 'electronic', 'warfare', 'training', 'ground', 'fort', 'gordon']",-0.296
#VeteranOfTheDay Army Veteran Sandra K. Tiger - VA News,9 days ago,2023-10-13 20:24:04.653598,US-Military,"['veteranoftheday', 'army', 'veteran', 'sandra', 'k', 'tiger', 'va', 'news']",0.0
Digital transformation: Laying the foundation | Article | The United ...,9 days ago,2023-10-13 20:24:04.652603,US-Military,"['digital', 'transformation', 'laying', 'foundation', 'article', 'united']",0.4215
Demand for US Military Cybersecurity Jobs 'Very High:' Official,9 days ago,2023-10-13 20:24:04.651607,US-Military,"['demand', 'us', 'military', 'cybersecurity', 'jobs', 'high', 'official']",-0.128
The U.S. Labor Voices Opposing Military Aid to Israel,9 days ago,2023-10-13 20:24:04.651607,US-Military,"['us', 'labor', 'voices', 'opposing', 'military', 'aid', 'israel']",0.0
Fort Buchanan: a first-hand witness of Hispanics' contributions to ...,9 days ago,2023-10-13 20:24:04.651607,US-Military,"['fort', 'buchanan', 'firsthand', 'witness', 'hispanics', 'contributions']",0.0
U.S. Army Chaplains Attend Screening at the Vatican and Present ...,9 days ago,2023-10-13 20:24:04.650596,US-Military,"['us', 'army', 'chaplains', 'attend', 'screening', 'vatican', 'present']",0.0
US military to begin draining leaky fuel tank facility that poisoned Pearl Harbor drinking water,9 days ago,2023-10-13 20:24:04.650596,US-Military,"['us', 'military', 'begin', 'draining', 'leaky', 'fuel', 'tank', 'facility', 'poisoned', 'pearl', 'harbor', 'drinking', 'water']",-0.4939
Lessons for the US military from Ukraine and Israel,9 days ago,2023-10-13 20:24:04.649602,US-Military,"['lessons', 'us', 'military', 'ukraine', 'israel']",0.0
"After Israel visit, lawmakers see big role for U.S. military in Hamas ...",9 days ago,2023-10-13 20:24:04.648603,US-Military,"['israel', 'visit', 'lawmakers', 'see', 'big', 'role', 'us', 'military', 'hamas']",0.0
"General highlights China's military advantages, disadvantages ...",9 days ago,2023-10-13 20:24:04.646599,US-Military,"['general', 'highlights', 'chinas', 'military', 'advantages', 'disadvantages']",-0.0516
Chinese general to step in for missing defence minister at security forum,9 days ago,2023-10-13 20:24:04.645598,US-Military,"['chinese', 'general', 'step', 'missing', 'defence', 'minister', 'security', 'forum']",0.1531
"In Shadow of War, a Snapshot of US Military Assistance to Israel ...",9 days ago,2023-10-13 20:24:04.644598,US-Military,"['shadow', 'war', 'snapshot', 'us', 'military', 'assistance', 'israel']",-0.5994
"US military needs AI vehicles, weapon systems to be 'superior' global force: experts",9 days ago,2023-10-13 20:24:04.644598,US-Military,"['us', 'military', 'needs', 'ai', 'vehicles', 'weapon', 'systems', 'superior', 'global', 'force', 'experts']",0.3182
"Toxic PFAS from US military bases polluting drinking water, report finds",9 days ago,2023-10-13 20:24:04.644598,US-Military,"['toxic', 'pfas', 'us', 'military', 'bases', 'polluting', 'drinking', 'water', 'report', 'finds']",0.0
"US readies forces, but plays down potential for troops in Gaza",9 days ago,2023-10-13 20:24:04.643544,US-Military,"['us', 'readies', 'forces', 'plays', 'potential', 'troops', 'gaza']",0.25
